,Crystal_Structure,Mohs_Hardness,Diaphaneity,Specific_Gravity,Optical,Refractive_Index,Dispersion,Molar_Mass,Molar_Volume,Calculated_Density
964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.007118,0.13445598,0.963
965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.4425,0.033689010000000005,3.928
966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.626,0.2130142,1.662
967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.5153,0.0224678,12.431
968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.01155000000003,0.04489686,4.548
969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.08946299999997,0.06728979000000003,3.479
970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1198,0.02245179,12.720999999999998
971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1198,0.02245179,12.720999999999998
972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.73785999999996,0.14566913999999995,2.676
973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.5028729999997,0.16818532999999994,4.335
974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.71678,0.01121119,8.863
975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.01098,0.02239688,1.52
976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.12246000000016,0.12324089999999999,2.6
977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.3324439999999,0.2354909,3.55
978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.82194,0.056067399999999996,5.445
979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.31588,0.056041999999999995,5.011
980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.08037800000005,0.05624498,7.188
981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.8150099999998,0.10087328,5.511
982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.00603999999998,0.03344309,2.879
983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.147233,0.067111,4.949
984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.06915,0.5152714499999999,3.056
985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.60639100000003,0.13447626999999995,2.232
986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.808556,0.31381242,1.899
987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.043839,0.033646499999999996,7.426
988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.01737000000003,0.04484588,3.794
989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.832874,0.08973205,4.263
990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.870047,0.10095929,2.679
991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.2619,0.2241153,1.979
992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.02018,0.022423699999999998,9.81
993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.81103,0.0224227,7.914
994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.5504,0.06724010000000001,2.673
995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.25067,0.07845962,2.965
996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7481,0.25785339999999995,3.044
997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.19669,0.13466162,8.857999999999997
998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.981158,0.13468696999999996,5.977
999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.285824,0.08967994,5.01
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0675700000001,0.03364061,7.625
1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9306.050516,1.9622087,3.936
1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.9336,0.04492672,6.188
1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.9252,0.13438164,2.112
1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.4557,0.033693199999999986,6.589
1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.210438,0.20167838,1.68
1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.9588,0.0224285,13.358
1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.995782,0.04483,1.166
1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2156.321916,0.22435935,7.977
1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.03756200000004,0.07847949,4.284
1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.7859119999998,0.2689462,2.66
1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.43247,0.0222474,9.716
1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.91787,0.05603858999999999,5.775
1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.977913,0.07855283,6.287000000000001
1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274.723978,0.3586231999999999,5.265
1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.47793,0.11188988,2.77
1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.6829039999999,0.2912545,2.638
1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.96099999999996,0.011222799999999998,11.386
1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.41659,0.11215369,3.518
1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.05033999999998,0.15685274,1.149
1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.12772,0.07828727,3.129
1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.912639,0.07844888,9.701
1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.2163360000002,0.13454968999999994,4.11
1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.121142,0.14576317,3.235
1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.7320000000003,0.2800503,2.041
1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.988939,0.01122399,4.436
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.65544,0.14565548999999994,1.217
1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.807698,0.067253,2.972
1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.276773,0.16805168999999998,2.609
1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0296,0.04487399,3.626
1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.3074179999999,0.2466795,4.298
1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.8848950000001,0.08964654,3.054
1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.982539,0.03367818,4.189
1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.4452,0.40321478,3.432
1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3377.5634200000004,0.47136435,5.947
1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.51472,0.17927356,1.081
1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.00349999999997,0.01122123,6.287000000000001
1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.30497,0.08968508,8.841000000000003
1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.4673480000001,0.06724727000000001,5.671
1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.642198,0.24662526,6.0360000000000005
1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.95024,0.04484835,4.663
1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.9071,0.0336111,8.246
1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.833,0.033675000000000004,5.936
1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0745,0.17948739999999996,4.666
1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.086203,0.03362521,2.545
1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.5742069999999,0.10110489,7.1960000000000015
1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.2454389999998,0.10102219,5.277
1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.3668,0.08960565000000001,5.598
1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.445943,0.15700479999999994,6.41
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.2207030000004,0.14584229999999998,6.905
1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.445943,0.15700479999999994,6.41
1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.7234429999999,0.15701829999999994,5.924
1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.841953,0.14581299999999994,7.752000000000002
1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4969.650406000002,0.34761068999999994,11.866
1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.749168,0.011237999999999998,11.872
1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.5699,0.06686020000000001,6.164
1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.9378999999999,0.1452315,4.897
1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.89862,0.10086929999999998,3.3560000000000003
1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.4564,0.01121669,10.689
1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.11739000000006,0.1345521,2.925
1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.76140899999996,0.19049686,1.825
1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.90655000000004,0.10087572,2.081
1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.108104,0.07848150999999999,2.719
1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.4655,0.04454128,8.58
1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.757328,0.08989461,7.393
1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.445142,0.1008877,3.155
1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.817063,0.06729725,9.655
1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.735876,0.14599232999999995,7.657
1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2189.737516,0.19089286999999994,9.521
1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.9272,0.03364749,4.192
1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.1867,0.01127291,7.892
1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.5952400000001,0.05560136,7.114
1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.8121210000004,0.16831379999999993,6.365
1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.65278,0.04482675999999999,5.011
1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0638,0.0224242,6.591
1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.730745,0.17948942999999998,4.133
1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.2397,0.0336519,3.854
1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.1420700000001,0.11213526,5.575
1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.323166,0.10089809,3.992
1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.56327999999996,0.089686,3.013
1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.00092,0.15697007999999996,5.652
1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.431102,0.13464436,5.7970000000000015
1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.39046800000003,0.033681800000000005,6.121
1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0262,0.0449716,5.593
1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.2397,0.0336519,3.854
1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.868148,0.0336703,13.949000000000002
1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.481,0.05607039999999999,5.78
1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.56327999999996,0.089686,3.013
1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.6265,0.03354852,5.483
1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.7975799999998,0.05610051,7.7639999999999985
1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.1344,0.06725437000000001,8.455
1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.8998,0.022490400000000004,7.414
1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0264,0.17927899999999994,4.1110000000000015
1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3301.219872,0.8963744,3.057
1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.37774,0.0336324,2.206
1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.03286,0.0785515,3.466
1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.095743,0.06732141999999999,3.6010000000000004
1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0397399999998,0.0560752,8.349
1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.802588,0.07849241000000001,5.824
1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.14344,0.14566852,1.038
1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.838206,0.11207178,3.931
1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.4696220000003,0.20182552,3.263
1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.049672,0.22385479999999996,5.457999999999998
1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.26312,0.1904936,1.042
1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.24205,0.10100839,3.708
1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.149368,0.04493762,9.533
1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.126365,0.0448588,3.2960000000000003
1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.126365,0.0448588,3.2960000000000003
1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.135962,0.08964211,2.325
1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.2756,0.044850699999999986,6.649
1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.138779,0.10092378,2.361
1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.6390190000003,0.12328416999999996,5.404
1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.055607,0.02243789,4.0710000000000015
1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.055607,0.02243789,4.0710000000000015
1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.80904,0.13449720999999998,1.597
1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.18614,0.07859528000000003,9.432
1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.30155,0.1008733,2.594
1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.19527800000003,0.04493421000000001,9.036
1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.67794,0.10098329999999996,4.617
1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.29746799999998,0.033637900000000005,4.6960000000000015
1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.7494420000001,0.4146049999999999,0.684
1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.9586,0.04482658,3.813
1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.1291,0.12332852,3.669
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.583806,0.13458875,6.707000000000002
1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.164806,0.13459215,6.692
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.93275,0.03364708,10.704
1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.006204,0.05606921,5.907
1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.245539,0.06696038,5.519
1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.88575,0.06708065,4.502
1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0191,0.1009929,6.558
1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.466639,0.04501769,7.144
1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.491911,0.04517408999999999,8.406
1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.797239,0.04505329,7.218
1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.128711,0.04502729,6.214
1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.619639,0.04502929,10.315
1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.699396,0.38100545,1.224
1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.61020000000005,0.03361149,3.5460000000000003
1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.53476,0.10084349,1.865
1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.34125,0.03362251,4.6
1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.034261,0.24651632999999995,2.04
1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.47336800000002,0.04486936,4.078
1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.151779,0.033649990000000005,3.161
1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.465536,0.033735580000000015,7.909
1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.492483,0.1233178,2.46
1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.35414,0.12328039999999996,7.435
1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.03162,0.11206209,4.629
1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.015862,0.0336355,8.267000000000001
1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.82684,0.011229,13.292
1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.2788,0.07842528,6.649
1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.143128,0.16810189999999994,0.7709999999999999
1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.562773,0.11220797999999996,7.2010000000000005
1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.79863,0.08971213,8.871
1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0172,0.12327968,6.06
1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.30293,0.08967843,3.2510000000000003
1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.937823,0.03367358,3.868
1155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.09353,0.07876745,9.653
1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.32003199999997,0.10091736,3.013
1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.433639,0.02223599,2.928
1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.580662,0.044686800000000006,3.614
1159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.1099,0.04470531,3.66
1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.7584,0.0446983,4.155
1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4527,0.01103,2.668
1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.90007699999995,0.14571448999999995,2.654
1163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.440078,0.03350507,6.526
1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.58735,0.01112875,12.574000000000002
1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7577,0.011044,4.4910000000000005
1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0051,0.08913825,6.164
1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.7122,0.05576289,4.357
1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.58136199999996,0.044829,2.658
1169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.98818,0.1792829,2.042
1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0735,0.01122913,7.987999999999999
1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.931754,0.08981229999999997,5.332000000000002
1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.9364890000003,0.11220633,5.332999999999998
1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.776028,0.08978034,5.36
1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.8677,0.10099292999999998,9.82
1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0077200000002,0.26895368,1.969
1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.7192,0.033643490000000005,5.075
1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0517930000001,0.06732508000000001,3.576
1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.042595,0.03369019,6.4060000000000015
1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.68919,0.0448415,13.71
1180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.63005,0.05601051,3.329
1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.1463119999994,0.16836338999999992,11.817
1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01274000000004,0.04449818,4.328
1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.84138000000002,0.0336142,4.885
1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.6548,0.05602539999999999,10.128
1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.343404,0.10119513000000002,7.877000000000002
1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.16116,0.26890128,0.797
1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.5188,0.0224284,10.196
1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.5342,0.03364749,5.587999999999999
1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.632695,0.05619615,6.803
1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.7774,0.06722819999999999,2.479
1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.7777,0.03361428,4.637
1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.6937,0.0336281,3.0780000000000003
1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0197000000003,0.08972775000000001,5.8279999999999985
1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.69800000000004,0.11207154,3.286
1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.45322,0.10081917,1.082
1196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.18909,0.1454963,7.765
1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.2502360000003,0.19068210000000002,3.122
1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.9013450000002,0.11247795,8.515
1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.7270390000001,0.11221619,4.11
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.9525629999998,0.11232265,5.778
1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.462343,0.11220989,3.731
1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.1881470000002,0.08994019,6.3420000000000005
1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.30220000000003,0.033615780000000005,5.7360000000000015
1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.3228,0.078448,2.627
1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.418317,0.03371615,9.217
1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.903508,0.12341359,4.6530000000000005
1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.4270900000001,0.10089791,5.292999999999998
1208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.4837300000001,0.06724271,3.931
1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.00534,0.04482102,2.593
1210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.50396,0.13457487999999998,5.35
1211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.47873000000016,0.0560533,5.234
1212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.3874899999994,0.1122473,12.380999999999998
1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.953578,0.11209076,2.6060000000000003
1214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.92196,0.10084302,1.827
1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.1552,0.11215704,6.987
1216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.9567,0.03364629,6.832000000000002
1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.998942,0.01125089,6.8610000000000015
1218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.20958000000005,0.033612800000000005,4.08
1219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.75158,0.03360589,4.859
1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.20958000000005,0.033612800000000005,4.08
1221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.2140999999998,0.056140699999999995,10.101
1222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0347,0.06704426,2.823
1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.051571,0.29138531,1.914
1224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.95199,0.04466071,7.433
1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5276.4488,0.6949426,6.3020000000000005
1226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.612678,0.04489565,6.87
1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.7285300000002,0.08972424999999999,5.0760000000000005
1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.450971,0.03368842,9.25
1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.6333620000001,0.04487627,6.226
1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0737,0.044817,7.057
1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.564082,0.10085188000000002,2.893
1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.77558,0.19062621,5.7639999999999985
1233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.504742,0.2465327899999999,1.14
1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.7879,0.01121143,9.09
1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.031501,0.033640890000000014,3.603
1236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.3998,0.0224584,4.597
1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.569866,0.07849901,3.294
1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.48345,0.01121044,9.957
1239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.95535,0.07852752,11.119000000000002
1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.1686,0.0448082,2.226
1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.1698,0.0224162,3.265
1242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0849,0.0112081,3.265
1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.91071,0.01124879,5.601
1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.09064300000001,0.022411100000000003,2.263
1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.6856,0.1122157,3.555
1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.071318,0.16808747,2.524
1247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.22339999999998,0.01121,7.939
1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.5798,0.07842833,5.573
1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.7077,0.033633090000000004,4.435
1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.7736,0.0448098,6.979
